-5.245691592684189608e+00,-2.876669913962103919e+02,-inf,-inf,-inf,-inf
-2.948594861493590429e+02,-5.369089978729556734e+00,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-1.825654418258727105e+02,-5.241135630039964965e+00,-inf
-inf,-inf,-9.899196796659001052e+01,-inf,-inf,-inf
-inf,-inf,-5.443241114738166964e+00,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf# 
# 
-inf,-5.242989427853963491e+00,-2.691908307682315922e+02,-inf,-inf,-inf
-inf,-2.738962108576785681e+02,-5.259546839956080078e+00,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf
# 
# 
# 
# 
-5.240589344236844305e+00,-2.711758183015022610e+02,-inf
-2.686263599722652771e+02,-5.254526009488982297e+00,-inf
-inf,-inf,-inf
-inf,-inf,-inf
-inf,-inf,-inf
-inf,-inf,-inf
# 
# 
# 
# 
-inf,-5.298481472203611986e+00,-2.824200029265077205e+02,-inf,-inf
-inf,-2.759670686833057971e+02,-5.437517431705851223e+00,-inf,-inf
-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-5.240116114738166964e+00,-2.129516088833331082e+02
-inf,-inf,-inf,-inf,-inf
# 
# 
# 
# 
-5.280217488108792878e+00,-2.978828783273272620e+02
-2.806329661339205472e+02,-5.371927345592927949e+00
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
# 
# 
# 
# 
-inf,-5.317376895453627128e+00,-2.807925788070754152e+02,-inf
-inf,-3.009105589750736272e+02,-5.615991334463431350e+00,-inf
-inf,-inf,-inf,-2.086466113825127593e+02
-inf,-inf,-inf,-inf
-3.348293513872495168e+02,-inf,-inf,-inf
-inf,-inf,-inf,-5.262676624456351426e+00
# 
# 
# 
# 
-5.270758610773139452e+00,-2.848706351359160180e+02,-inf
-2.924928050945477480e+02,-5.460369868867382515e+00,-inf
-inf,-inf,-2.143096913686624134e+02
-inf,-inf,-inf
-inf,-inf,-5.296954724962701810e+00
-inf,-inf,-inf
# 
# 
# 
# 
-inf,-2.896236252878197774e+02,-5.320341170229561101e+00
-inf,-5.252681061477692204e+00,-2.947393519287664390e+02
-inf,-inf,-inf
-inf,-inf,-inf
# 
# 
# 
# 
-5.244937384639803746e+00,-2.892620703250187262e+02,-inf,-inf,-inf,-inf
-2.926327673862792835e+02,-5.357854779038486726e+00,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-5.243993082647912196e+00,-inf
-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-9.899999659470792324e+01,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf
# 
# 
